OPERATION_NAME,MACHINE_NAME,MACHINE_GROUP,Product_Item,Item_Code,CYCLE_TIME,CYCLE_START_TIME,CYCLE_COMPLETE_TIME,ROBOT_RUNNING_TIME,ROBOT_IDLE_TIME,ROBOT_MANUAL_MODE_TIME,ROBOT_ERROR_TIME,SHIFT_RUNNING_PART_COUNT,CURRENT_SHIFT,OEE,UPDATED_DATE,TOTAL_PRODUCTION_COUNT,TOTAL_RUNNING_TIME,TOTAL_IDLE_TIME,ROBOT_DOWNTIME,Downtime_Reason,Maintenance_Flag,Shift_Target,Shift_Achieved,Shift_Efficiency (%),Utilization_Rate (%),Error_Code,Downtime_Percentage,Maintenance_Needed,Status
ZERION_TEST_2,MAC_LINE_3_QUANTOR,MACLINE-4,Eonix (V1.9),ZX-4961-C4,139,09-10-2025 05:33,09-10-2025 05:36,10743,11773,0,64000,78,SHIFT-C,100,14-05-2025,252,35904,72453,32,Maintenance,1,1053,1097,104.18,64.39,E350,0.14,1,Healthy
ASTRA_CALIBRATION_5,MAC_LINE_3_HELION,MACLINE-4,Voltris (V8.4),VX-4298-A2,144,09-10-2025 13:55,09-10-2025 13:57,11017,16481,0,0,79,SHIFT-A,50.35,15-05-2025,79,11093,22195,0,Maintenance,1,834,711,85.25,93.23,E835,0,1,Healthy
LUMINA_ALIGNMENT_1,MAC_LINE_1_FLUXEN,MACLINE-1,Cryon (V9.4),HX-7777-B2,0,09-10-2025 14:13,09-10-2025 14:12,12831,15089,0,0,53,SHIFT-A,58.24,15-05-2025,53,12831,15084,0,Manual Stop,1,1281,1320,103.04,82.24,E375,0,0,Healthy
EONIX_TEST_5,MAC_LINE_4_ZERION,MACLINE-2,Cryon (V7.1),ZX-6460-A7,166,09-10-2025 12:20,09-10-2025 12:23,6762,21210,0,0,43,SHIFT-A,34.7,15-05-2025,43,7644,8944,107,Sensor Fault,0,1230,1351,109.84,76.87,E849,0.38,1,Healthy
ASTRA_ALIGNMENT_5,MAC_LINE_4_NEXORA,MACLINE-4,Helion (V3.0),VX-3696-A8,139,09-10-2025 05:40,09-10-2025 05:43,10224,12249,0,64000,73,SHIFT-C,100,15-05-2025,230,33077,71874,55,Power Failure,0,904,827,91.48,76.12,E735,0.24,0,Healthy
ASTRA_INSPECTION_2,MAC_LINE_3_HELION,MACLINE-4,Cryon (V5.0),NX-8394-A8,146,09-10-2025 05:43,09-10-2025 05:46,12144,15582,0,0,87,SHIFT-C,100,15-05-2025,251,35279,59447,0,Maintenance,1,1015,1000,98.52,97.74,E790,0,1,Healthy
EONIX_INSPECTION_1,MAC_LINE_3_EONIX,MACLINE-1,Lumina (V5.8),HX-9366-C8,229,09-10-2025 05:39,09-10-2025 05:43,13320,14983,0,0,55,SHIFT-C,100,15-05-2025,144,33229,51089,0,Network Issue,0,1029,918,89.21,94.78,E374,0,0,Healthy
ORVION_PACKAGING_2,MAC_LINE_2_HELION,MACLINE-2,Lumina (V3.0),VX-1454-C6,0,09-10-2025 03:27,09-10-2025 03:27,0,28283,0,0,44,SHIFT-C,0,15-05-2025,146,0,39820,0,Maintenance,0,892,790,88.57,84.68,E489,0,1,Healthy
LUMINA_MOUNTING_2,MAC_LINE_1_CEREVEX,MACLINE-2,Fluxen (V5.4),TX-8544-A1,235,09-10-2025 03:39,09-10-2025 03:43,9989,18381,0,29,46,SHIFT-C,100,15-05-2025,150,30952,21182,8,Power Failure,1,941,982,104.36,80.92,E815,0.03,0,Healthy
EONIX_SEALING_2,MAC_LINE_1_HELION,MACLINE-4,Cerevex (V9.8),TX-8030-C1,139,09-10-2025 05:33,09-10-2025 05:36,10743,11773,0,64000,78,SHIFT-C,100,14-05-2025,252,35904,72453,32,Maintenance,0,874,740,84.67,60.33,E704,0.14,1,Healthy
NEURAX_MOUNTING_2,MAC_LINE_5_NEURAX,MACLINE-4,Lumina (V8.1),TX-9553-B1,143,09-10-2025 05:33,09-10-2025 05:36,14115,13397,0,0,101,SHIFT-C,100,14-05-2025,289,40831,58836,0,Maintenance,1,1200,1031,85.92,67.93,E173,0,1,Healthy
DRAVON_INSPECTION_3,MAC_LINE_4_LUMINA,MACLINE-2,Axion (V7.9),VX-6984-C4,122,09-10-2025 05:38,09-10-2025 05:40,8900,18490,0,475,76,SHIFT-C,100,14-05-2025,172,20370,29128,29,Sensor Fault,0,1284,1128,87.85,73.85,E140,0.11,1,Healthy
ORVION_PACKAGING_4,MAC_LINE_4_GALVION,MACLINE-4,Dravon (V3.0),NX-5762-A3,143,09-10-2025 05:33,09-10-2025 05:36,14115,13397,0,0,101,SHIFT-C,100,14-05-2025,289,40831,58836,0,Network Issue,0,1133,966,85.26,78.06,E589,0,0,Healthy
NEXORA_SCREWING_1,MAC_LINE_4_CEREVEX,MACLINE-4,NeuraX (V7.8),ZX-1189-A9,139,09-10-2025 13:58,09-10-2025 14:00,11808,16804,0,64000,78,SHIFT-A,50.48,15-05-2025,78,11121,24309,268,Network Issue,0,826,746,90.31,62.14,E556,0.94,0,Healthy
NEXORA_SEALING_2,MAC_LINE_2_DRAVON,MACLINE-1,Galvion (V7.8),NX-1140-A6,34631,09-10-2025 01:47,09-10-2025 11:24,0,0,28478,0,0,SHIFT-A,0,15-05-2025,0,0,0,475,Power Failure,1,1478,1092,73.88,66.06,E544,47500,1,Needs Attention
ZERION_COATING_1,MAC_LINE_2_HELION,MACLINE-1,Fluxen (V1.4),ZX-7516-B6,299,09-10-2025 14:53,09-10-2025 14:58,0,0,98.97,222.22,0,SHIFT-A,0,15-05-2025,0,0,0,475,Network Issue,0,1323,1325,100.15,67.66,E855,47500,0,Healthy
QUANTOR_PACKAGING_4,MAC_LINE_4_EONIX,MACLINE-2,Syntra (V7.8),TX-9508-A5,1,09-10-2025 12:13,09-10-2025 12:13,0,28283,0,0,43,SHIFT-A,0,15-05-2025,43,0,13622,44919,Power Failure,0,940,946,100.64,86.49,E472,158.81,0,Healthy
QUANTOR_MOUNTING_4,MAC_LINE_1_LUMINA,MACLINE-1,Zerion (V8.7),VX-1741-A2,249,09-10-2025 05:48,09-10-2025 05:52,13719,11638,0,77,55,SHIFT-C,100,15-05-2025,144,36081,41338,2,Maintenance,1,824,675,81.92,93.3,E767,0.01,1,Healthy
NEXORA_ASSEMBLY_1,MAC_LINE_5_CRYON,MACLINE-1,Helion (V7.6),NX-3172-C4,227,09-10-2025 21:31,09-10-2025 21:35,7966,18876,884,97,35,SHIFT-B,45.18,15-05-2025,89,19909,35736,19,Maintenance,1,818,695,84.96,81.5,E967,0.07,1,Healthy
DRAVON_CALIBRATION_5,MAC_LINE_4_AXION,MACLINE-2,Machina (V6.4),VX-4109-C6,197,09-10-2025 03:36,09-10-2025 03:39,8159,20370,0,64,46,SHIFT-C,100,15-05-2025,150,25943,33655,118,Network Issue,1,965,957,99.17,92.58,E348,0.41,0,Healthy
LUMINA_INSPECTION_3,MAC_LINE_1_GALVION,MACLINE-1,Machina (V4.3),TX-9907-A7,34631,09-10-2025 01:47,09-10-2025 11:24,0,0,28478,0,0,SHIFT-C,0,15-05-2025,0,0,0,475,Maintenance,1,1163,862,74.12,68.7,E243,47500,1,Needs Attention
SYNTRA_INSPECTION_4,MAC_LINE_2_DRAVON,MACLINE-1,Nexora (V9.9),HX-6395-B4,299,09-10-2025 14:53,09-10-2025 14:58,0,0,98.97,222.22,0,SHIFT-C,0,15-05-2025,0,0,0,475,Sensor Fault,1,1111,1190,107.11,80.14,E747,47500,1,Healthy
LUMINA_SEALING_5,MAC_LINE_1_HELION,MACLINE-2,Vortan (V6.8),ZX-3871-C9,177,09-10-2025 21:50,09-10-2025 21:53,10341,18132,0,116,60,SHIFT-B,40.51,15-05-2025,104,17850,19619,118,Power Failure,1,804,735,91.42,70.38,E177,0.41,0,Healthy
NEURAX_INSPECTION_4,MAC_LINE_3_FLUXEN,MACLINE-1,NeuraX (V9.0),TX-5143-A1,34631,09-10-2025 01:47,09-10-2025 11:24,0,0,28478,0,0,SHIFT-B,0,15-05-2025,0,0,0,475,Network Issue,1,1413,1153,81.6,82.58,E994,47500,0,Healthy
DRAVON_CALIBRATION_1,MAC_LINE_1_AURALON,MACLINE-2,Zerion (V6.5),ZX-5766-C5,164,09-10-2025 21:52,09-10-2025 21:55,10851,16824,0,94,57,SHIFT-B,41.38,15-05-2025,100,18233,12882,94,Sensor Fault,0,858,712,82.98,77.41,E328,0.34,1,Healthy
NEXORA_ASSEMBLY_3,MAC_LINE_4_AXION,MACLINE-4,NeuraX (V2.0),VX-5044-A5,139,09-10-2025 05:47,09-10-2025 05:49,8604,13862,0,64000,63,SHIFT-C,100,04-05-2025,195,28598,71811,60,Maintenance,1,1095,832,75.98,81.58,E619,0.27,1,Needs Attention
VORTAN_CALIBRATION_4,MAC_LINE_4_QUANTOR,MACLINE-2,Galvion (V2.4),HX-5852-C3,122,09-10-2025 05:39,09-10-2025 05:41,8470,19287,0,165,73,SHIFT-C,100,04-05-2025,199,23502,52688,246,Sensor Fault,1,1188,860,72.39,74.68,E850,0.89,1,Needs Attention
MACHINA_ASSEMBLY_5,MAC_LINE_3_DRAVON,MACLINE-2,Dravon (V9.6),NX-7089-A6,165,09-10-2025 13:41,09-10-2025 13:44,10550,17589,0,142,69,SHIFT-A,48.3,05-05-2025,69,10640,9604,142,Manual Stop,1,1282,1157,90.25,88.68,E483,0.5,0,Healthy
HELION_SCREWING_4,MAC_LINE_2_NEXORA,MACLINE-2,Nexora (V1.3),NX-5096-C4,126,09-10-2025 13:50,09-10-2025 13:52,8594,19302,0,0,69,SHIFT-A,39.68,05-05-2025,69,8740,6288,0,Manual Stop,1,936,962,102.78,67.16,E187,0,0,Healthy
ZERION_TEST_5,MAC_LINE_1_LUMINA,MACLINE-4,Astra (V7.4),ZX-6749-C6,141,09-10-2025 05:59,09-10-2025 06:02,8976,13470,0,64000,65,SHIFT-C,100,05-05-2025,180,26214,79042,64,Manual Stop,0,1244,885,71.14,72.49,E466,0.29,1,Needs Attention
ZERION_CALIBRATION_1,MAC_LINE_4_GALVION,MACLINE-1,Astra (V6.5),HX-6545-B1,299,09-10-2025 14:53,09-10-2025 14:58,0,0,98.99,222.22,0,SHIFT-C,0,05-05-2025,0,0,0,476,Network Issue,0,1023,898,87.78,71.17,E369,47600,0,Healthy
CRYON_INSPECTION_3,MAC_LINE_4_NEXORA,MACLINE-1,Astra (V5.3),ZX-6621-A6,257,09-10-2025 15:50,09-10-2025 15:55,0,28725,0,0,0,SHIFT-C,100,05-05-2025,26,7164,78959,0,Sensor Fault,1,1242,1196,96.3,75.33,E676,0,1,Healthy
DRAVON_COATING_3,MAC_LINE_2_NEURAX,MACLINE-2,Orvion (V4.7),TX-8447-A6,127,09-10-2025 05:38,09-10-2025 05:40,10747,16986,0,0,88,SHIFT-C,0,05-05-2025,229,28961,18353,0,Manual Stop,0,967,776,80.25,95.41,E731,0,0,Healthy
AXION_CALIBRATION_3,MAC_LINE_1_CEREVEX,MACLINE-4,Eonix (V5.4),VX-5370-A5,140,09-10-2025 05:25,09-10-2025 05:28,7202,15049,0,64000,52,SHIFT-C,100,06-05-2025,174,25127,75724,234,Manual Stop,0,1277,1308,102.43,72.72,E857,1.05,0,Healthy
ZERION_COATING_4,MAC_LINE_2_ASTRA,MACLINE-2,Fluxen (V5.8),TX-2276-A8,169,09-10-2025 05:27,09-10-2025 05:30,14805,13371,0,89,87,SHIFT-C,0,05-05-2025,228,41922,18544,89,Manual Stop,0,1088,1092,100.37,76.85,E584,0.32,0,Healthy
VORTAN_COATING_4,MAC_LINE_4_CRYON,MACLINE-2,Cerevex (V2.0),NX-8678-A8,186,09-10-2025 05:26,09-10-2025 05:29,12780,15943,0,0,71,SHIFT-C,100,06-05-2025,222,39670,28995,99,Maintenance,1,1138,978,85.94,61.53,E873,0.34,1,Healthy
AXION_COATING_5,MAC_LINE_3_CEREVEX,MACLINE-2,Auralon (V1.8),NX-6934-B7,75,09-10-2025 05:35,09-10-2025 05:36,5836,21620,29,141,75,SHIFT-C,100,06-05-2025,222,21865,44696,480,Power Failure,1,1217,883,72.56,67.91,E322,1.75,1,Needs Attention
NEURAX_MOUNTING_5,MAC_LINE_1_MACHINA,MACLINE-2,Galvion (V9.2),VX-5512-A9,148,09-10-2025 21:30,09-10-2025 21:32,11845,15925,0,1813,72,SHIFT-B,57.55,06-05-2025,149,25358,13551,242,Sensor Fault,1,1207,1095,90.72,76.44,E909,0.87,1,Healthy
MACHINA_ASSEMBLY_2,MAC_LINE_3_AXION,MACLINE-2,Zerion (V8.3),TX-3526-C3,1,09-10-2025 05:15,09-10-2025 05:15,0,28289,0,0,73,SHIFT-C,0,06-05-2025,226,1002,35454,0,Maintenance,0,1240,987,79.6,89.05,E959,0,1,Needs Attention
SYNTRA_TEST_2,MAC_LINE_4_CRYON,MACLINE-1,Galvion (V1.5),ZX-7603-C7,299,09-10-2025 14:53,09-10-2025 14:58,0,0,98.99,222.22,0,SHIFT-A,0,07-05-2025,0,0,0,476,Manual Stop,1,1234,1156,93.68,82.19,E542,47600,0,Healthy
ZERION_COATING_1,MAC_LINE_5_SYNTRA,MACLINE-2,Syntra (V5.9),TX-9383-B2,173,09-10-2025 12:27,09-10-2025 12:29,10040,12806,0,0,55,SHIFT-A,55.63,07-05-2025,55,9776,7592,0,Manual Stop,0,990,696,70.3,90.1,E763,0,1,Needs Attention
AXION_INSPECTION_1,MAC_LINE_3_MACHINA,MACLINE-4,NeuraX (V4.2),NX-9386-C7,137,09-10-2025 21:51,09-10-2025 21:53,8944,19853,0,58323,66,SHIFT-B,40,07-05-2025,130,17627,50590,75,Network Issue,0,864,768,88.89,79.83,E147,0.26,0,Healthy
LUMINA_INSPECTION_1,MAC_LINE_5_CRYON,MACLINE-2,Machina (V8.9),ZX-5481-C6,128,09-10-2025 21:23,09-10-2025 21:25,9348,18268,0,953,72,SHIFT-B,40.78,05-05-2025,141,17968,9468,0,Sensor Fault,0,1294,1143,88.33,70.85,E253,0,1,Healthy
NEXORA_ASSEMBLY_3,MAC_LINE_4_AXION,MACLINE-4,Dravon (V9.2),HX-6406-C5,139,09-10-2025 13:36,09-10-2025 13:38,8685,20206,43,64000,64,SHIFT-A,39.41,07-05-2025,64,8683,26331,86,Network Issue,1,1055,925,87.68,92.44,E284,0.3,0,Healthy
CRYON_INSPECTION_3,MAC_LINE_5_DRAVON,MACLINE-2,Axion (V5.4),NX-2637-B2,205,09-10-2025 05:48,09-10-2025 05:52,14899,13143,0,251,81,SHIFT-C,100,07-05-2025,217,40456,26574,1610,Maintenance,1,1385,1373,99.13,70.13,E783,5.74,1,Healthy
HELION_MOUNTING_4,MAC_LINE_1_AURALON,MACLINE-1,Cryon (V3.7),ZX-8111-A5,299,09-10-2025 14:53,09-10-2025 14:58,0,0,98.99,222.22,0,SHIFT-B,0,07-05-2025,0,0,0,476,Power Failure,1,899,861,95.77,65.87,E222,47600,0,Healthy
HELION_ASSEMBLY_2,MAC_LINE_2_CRYON,MACLINE-4,Nexora (V4.0),HX-5392-C8,329,09-10-2025 21:53,09-10-2025 21:59,12649,14936,0,0,83,SHIFT-B,54.61,07-05-2025,158,24065,42344,0,Network Issue,0,971,836,86.1,88.86,E823,0,0,Healthy
LUMINA_TEST_5,MAC_LINE_5_ZERION,MACLINE-2,NeuraX (V5.1),ZX-4472-C9,129,09-10-2025 21:50,09-10-2025 21:52,8560,18391,0,0,69,SHIFT-B,33.71,07-05-2025,137,14851,23257,1556,Network Issue,1,1057,1114,105.39,78.64,E257,5.77,0,Healthy
AXION_SCREWING_4,MAC_LINE_2_HELION,MACLINE-1,Zerion (V6.0),VX-3831-B8,299,09-10-2025 14:53,09-10-2025 14:58,0,0,98.99,222.22,0,SHIFT-C,0,07-05-2025,0,0,0,476,Maintenance,1,1375,1189,86.47,83.88,E905,47600,1,Healthy
ZERION_TEST_3,MAC_LINE_3_AXION,MACLINE-4,Machina (V4.8),TX-8747-B2,158,09-10-2025 05:53,09-10-2025 05:56,8592,18825,0,15,57,SHIFT-C,100,07-05-2025,215,32699,64504,15,Power Failure,1,881,916,103.97,84.88,E766,0.05,0,Healthy
ZERION_TEST_1,MAC_LINE_2_GALVION,MACLINE-2,NeuraX (V8.7),NX-6961-B3,196,09-10-2025 05:42,09-10-2025 05:46,15367,13090,0,70,81,SHIFT-C,100,07-05-2025,205,40463,30601,0,Manual Stop,1,1310,1430,109.16,74.59,E511,0,0,Healthy
QUANTOR_CALIBRATION_5,MAC_LINE_2_AURALON,MACLINE-1,Galvion (V8.2),TX-1686-A5,230,09-10-2025 22:46,09-10-2025 22:49,230,28207,0,0,1,SHIFT-C,100,08-05-2025,81,19995,63612,0,Power Failure,0,1267,1212,95.66,61.23,E189,0,0,Healthy
NEXORA_TEST_5,MAC_LINE_1_ZERION,MACLINE-4,Zerion (V1.9),HX-2214-C2,141,09-10-2025 05:44,09-10-2025 05:47,8176,14317,0,64000,60,SHIFT-C,100,08-05-2025,173,24546,77069,7,Power Failure,0,1392,997,71.62,84.44,E616,0.03,1,Needs Attention
DRAVON_ASSEMBLY_2,MAC_LINE_1_LUMINA,MACLINE-2,Syntra (V8.3),ZX-5032-B1,178,09-10-2025 05:42,09-10-2025 05:45,15487,11346,116,1383,78,SHIFT-C,100,08-05-2025,208,39485,28058,358,Sensor Fault,1,1319,1276,96.74,97.8,E357,1.33,1,Healthy
EONIX_ASSEMBLY_1,MAC_LINE_3_NEXORA,MACLINE-2,Dravon (V6.8),NX-3340-C5,167,09-10-2025 05:34,09-10-2025 05:37,12549,15692,0,96,77,SHIFT-C,100,08-05-2025,199,35012,19416,96,Sensor Fault,1,1400,1072,76.57,60.86,E590,0.34,1,Needs Attention
LUMINA_INSPECTION_2,MAC_LINE_1_HELION,MACLINE-2,Cryon (V6.9),NX-7966-C6,151,09-10-2025 05:29,09-10-2025 05:32,10944,17347,0,16,71,SHIFT-C,100,06-05-2025,220,36357,23835,242,Power Failure,0,1404,1202,85.61,63.12,E479,0.86,0,Healthy
NEXORA_ALIGNMENT_2,MAC_LINE_4_AURALON,MACLINE-1,Vortan (V5.9),HX-7356-A6,299,09-10-2025 14:53,09-10-2025 14:58,0,0,98.99,222.22,0,SHIFT-C,0,06-05-2025,0,0,0,476,Manual Stop,1,1095,879,80.27,74.28,E440,47600,0,Healthy
ZERION_ASSEMBLY_3,MAC_LINE_2_CEREVEX,MACLINE-1,Astra (V1.1),VX-4182-B5,231,09-10-2025 05:15,09-10-2025 05:19,13432,9404,175,1514,47,SHIFT-C,100,06-05-2025,131,37389,38517,55,Sensor Fault,1,1436,1262,87.88,87.59,E802,0.24,1,Healthy
LUMINA_TEST_5,MAC_LINE_5_AXION,MACLINE-2,Voltris (V4.5),ZX-9713-A3,96,09-10-2025 21:15,09-10-2025 21:17,6566,20991,0,1428,74,SHIFT-B,36.78,06-05-2025,151,16206,21987,0,Network Issue,0,1265,1325,104.74,84.87,E252,0,0,Healthy
FLUXEN_ALIGNMENT_3,MAC_LINE_5_EONIX,MACLINE-4,Cryon (V4.5),NX-6950-C5,152,09-10-2025 21:54,09-10-2025 21:57,12279,15263,0,33,81,SHIFT-B,50.15,06-05-2025,144,22096,41324,34,Sensor Fault,1,961,1043,108.53,85.82,E626,0.12,1,Healthy
AXION_CALIBRATION_5,MAC_LINE_3_CRYON,MACLINE-1,Eonix (V5.8),VX-6556-B7,221,09-10-2025 20:55,09-10-2025 20:59,12057,15944,79,146,48,SHIFT-B,54.37,06-05-2025,84,23957,28749,13,Maintenance,1,927,806,86.95,70.66,E364,0.05,1,Healthy
GALVION_MOUNTING_1,MAC_LINE_5_AURALON,MACLINE-2,Vortan (V9.1),ZX-4529-C5,186,09-10-2025 05:26,09-10-2025 05:29,12780,15943,0,0,71,SHIFT-C,100,06-05-2025,222,39670,28995,99,Power Failure,1,1004,907,90.34,66.13,E508,0.34,0,Healthy
ASTRA_COATING_1,MAC_LINE_5_VORTAN,MACLINE-1,Quantor (V6.3),VX-1271-C7,231,09-10-2025 05:15,09-10-2025 05:19,13432,9404,175,1514,47,SHIFT-C,100,06-05-2025,131,37389,38517,55,Power Failure,0,1384,1224,88.44,68.93,E763,0.24,0,Healthy
DRAVON_CALIBRATION_3,MAC_LINE_4_CRYON,MACLINE-4,Axion (V2.9),ZX-5271-C3,232,09-10-2025 05:32,09-10-2025 05:36,12619,14789,0,177,77,SHIFT-C,100,06-05-2025,221,34757,61689,183,Maintenance,1,1229,962,78.28,70.45,E316,0.67,1,Needs Attention
NEURAX_COATING_5,MAC_LINE_2_AXION,MACLINE-2,Galvion (V5.5),HX-2932-C8,75,09-10-2025 05:35,09-10-2025 05:36,5836,21620,29,141,75,SHIFT-C,100,06-05-2025,222,21865,44696,480,Manual Stop,0,1334,1363,102.17,86.11,E565,1.75,0,Healthy
CEREVEX_MOUNTING_5,MAC_LINE_2_DRAVON,MACLINE-2,Auralon (V3.5),TX-3914-C8,185,09-10-2025 13:53,09-10-2025 13:56,14480,13756,0,0,77,SHIFT-A,64.27,06-05-2025,77,14160,10892,99,Sensor Fault,1,1297,1108,85.43,95.07,E263,0.35,1,Healthy
CEREVEX_INSPECTION_5,MAC_LINE_5_ASTRA,MACLINE-2,Astra (V1.1),TX-5029-A5,0,09-10-2025 13:59,09-10-2025 13:53,880,25213,1584,514,80,SHIFT-A,2.17,06-05-2025,80,478,8461,41806,Network Issue,1,1051,1065,101.33,68.84,E977,160.21,0,Healthy
GALVION_SEALING_3,MAC_LINE_4_GALVION,MACLINE-4,Dravon (V9.4),VX-6938-C5,166,09-10-2025 13:45,09-10-2025 13:47,11259,16319,0,0,75,SHIFT-A,51.45,07-05-2025,75,11334,21719,0,Sensor Fault,0,1031,978,94.86,74.44,E573,0,1,Healthy
AXION_ASSEMBLY_2,MAC_LINE_2_ASTRA,MACLINE-1,Galvion (V1.2),VX-4179-B6,222,09-10-2025 13:40,09-10-2025 13:43,10660,13494,2009,349,43,SHIFT-A,48.39,07-05-2025,43,10660,13489,52,Network Issue,1,1132,917,81.01,61.19,E716,0.22,0,Healthy
VORTAN_INSPECTION_2,MAC_LINE_5_LUMINA,MACLINE-4,Fluxen (V8.6),VX-3378-C1,200,09-10-2025 05:49,09-10-2025 05:52,4593,17743,65,64000,34,SHIFT-C,100,07-05-2025,164,23845,78245,141,Sensor Fault,1,1246,1029,82.58,72.94,E883,0.63,1,Healthy
ASTRA_ALIGNMENT_2,MAC_LINE_5_SYNTRA,MACLINE-1,Astra (V6.3),ZX-5400-B3,272,09-10-2025 05:16,09-10-2025 05:21,14781,12801,11,2,54,SHIFT-C,100,07-05-2025,150,42021,42855,3,Power Failure,1,1398,1073,76.75,75.48,E393,0.01,1,Needs Attention
SYNTRA_SEALING_1,MAC_LINE_1_QUANTOR,MACLINE-2,Nexora (V7.2),VX-5047-C2,205,09-10-2025 05:48,09-10-2025 05:52,14899,13143,0,251,81,SHIFT-C,100,07-05-2025,217,40456,26574,1610,Network Issue,1,944,810,85.81,79.38,E205,5.74,0,Healthy
AXION_CALIBRATION_5,MAC_LINE_1_MACHINA,MACLINE-2,Machina (V2.8),NX-3804-B1,142,09-10-2025 05:55,09-10-2025 05:57,9425,17524,0,942,81,SHIFT-C,0,07-05-2025,217,23303,46940,1400,Power Failure,1,1424,1089,76.47,80.64,E767,5.19,1,Needs Attention
MACHINA_INSPECTION_2,MAC_LINE_5_ASTRA,MACLINE-2,Cryon (V3.4),TX-1215-B5,1,09-10-2025 05:36,09-10-2025 05:36,0,28289,0,0,83,SHIFT-C,0,07-05-2025,217,0,21139,0,Network Issue,1,1153,1028,89.16,84.31,E435,0,0,Healthy
ORVION_CALIBRATION_2,MAC_LINE_2_AXION,MACLINE-1,Vortan (V8.5),VX-2296-C2,246,09-10-2025 13:25,09-10-2025 13:29,10088,17064,518,163,40,SHIFT-A,45.79,08-05-2025,40,10088,17059,27,Sensor Fault,1,1284,925,72.04,90.46,E963,0.1,1,Needs Attention
NEXORA_ALIGNMENT_2,MAC_LINE_3_AXION,MACLINE-2,Galvion (V5.2),VX-6745-B6,196,09-10-2025 13:37,09-10-2025 13:40,14980,13281,0,0,76,SHIFT-A,67.3,08-05-2025,76,14826,9087,225,Network Issue,0,895,963,107.6,68.54,E512,0.8,0,Healthy
AURALON_ALIGNMENT_3,MAC_LINE_2_CRYON,MACLINE-2,Cerevex (V8.4),VX-2838-C6,129,09-10-2025 13:48,09-10-2025 13:50,9249,18588,0,0,76,SHIFT-A,42.94,08-05-2025,76,9459,13432,0,Sensor Fault,1,960,1035,107.81,66.96,E307,0,1,Healthy
DRAVON_TEST_4,MAC_LINE_4_VOLTRIS,MACLINE-2,Machina (V2.9),NX-3241-A5,0,09-10-2025 13:37,09-10-2025 13:37,672,24474,3113,32,70,SHIFT-A,2.73,08-05-2025,70,602,4995,44919,Maintenance,0,1125,1033,91.82,90.34,E572,178.63,1,Healthy
AXION_PACKAGING_2,MAC_LINE_4_GALVION,MACLINE-2,Galvion (V2.9),VX-4778-A8,170,09-10-2025 21:10,09-10-2025 21:12,12399,15178,0,318,69,SHIFT-B,60.08,06-05-2025,146,26472,15952,318,Maintenance,0,1268,969,76.42,81.72,E600,1.15,1,Needs Attention
VORTAN_PACKAGING_5,MAC_LINE_2_VORTAN,MACLINE-4,Voltris (V6.2),ZX-4572-A7,158,09-10-2025 05:53,09-10-2025 05:56,8592,18825,0,15,57,SHIFT-C,100,07-05-2025,215,32699,64504,15,Power Failure,1,1033,765,74.06,90.12,E358,0.05,1,Needs Attention
QUANTOR_PACKAGING_5,MAC_LINE_1_GALVION,MACLINE-2,Nexora (V8.6),VX-5919-A5,190,09-10-2025 21:42,09-10-2025 21:45,13728,14325,0,275,69,SHIFT-B,58.31,07-05-2025,136,25694,17088,1610,Maintenance,0,1346,1194,88.71,83.25,E622,5.74,1,Healthy
VORTAN_COATING_1,MAC_LINE_1_EONIX,MACLINE-2,Orvion (V5.9),VX-1809-C8,1,09-10-2025 21:26,09-10-2025 21:26,0,28289,0,0,68,SHIFT-B,0,07-05-2025,134,0,16183,0,Manual Stop,1,1379,1038,75.27,85.14,E783,0,1,Needs Attention
CEREVEX_INSPECTION_3,MAC_LINE_3_SYNTRA,MACLINE-2,NeuraX (V8.9),HX-6146-C1,218,09-10-2025 21:38,09-10-2025 21:42,13505,14777,204,59,69,SHIFT-B,57.27,07-05-2025,124,25234,20703,0,Network Issue,0,944,809,85.7,63.43,E235,0,0,Healthy
LUMINA_PACKAGING_5,MAC_LINE_4_FLUXEN,MACLINE-2,Syntra (V3.6),HX-7551-B2,128,09-10-2025 05:57,09-10-2025 05:59,9940,17846,0,0,81,SHIFT-C,0,07-05-2025,218,25032,31191,1556,Manual Stop,1,1013,979,96.64,62.23,E460,5.6,0,Healthy
SYNTRA_MOUNTING_1,MAC_LINE_2_SYNTRA,MACLINE-2,Eonix (V4.5),VX-9504-B8,171,09-10-2025 05:47,09-10-2025 05:50,13608,14596,0,156,82,SHIFT-C,0,07-05-2025,216,37675,9991,156,Network Issue,0,927,724,78.1,63.44,E743,0.55,1,Needs Attention
LUMINA_ALIGNMENT_4,MAC_LINE_1_GALVION,MACLINE-1,Voltris (V8.7),NX-9999-C1,299,09-10-2025 14:53,09-10-2025 14:58,0,0,98.99,222.22,0,SHIFT-A,0,08-05-2025,0,0,0,476,Maintenance,0,1044,1079,103.35,82.63,E152,47600,1,Healthy
VORTAN_SEALING_4,MAC_LINE_1_MACHINA,MACLINE-4,Auralon (V1.6),TX-8034-C8,149,09-10-2025 13:46,09-10-2025 13:49,9811,18079,0,0,66,SHIFT-A,44.84,08-05-2025,66,9878,19688,18,Network Issue,1,1327,1123,84.63,93.42,E147,0.06,0,Healthy
